Unnamed: 0,text,rating,category,product_name,product_id,sold,shop_id,product_url
14736,terima kasih banyak.. barang sampai dengan selamat.. mudah2an awet :),5,fashion,Fossil - Jam Tangan Pria Fossil FS4991,191223136,144,2107964,https://www.tokopedia.com/luxolite-sg/fossil-jam-tangan-pria-fossil-fs4991
14737,Bagus dan pengiriman cepat,5,fashion,Fossil - Jam Tangan Pria Fossil FS4991,191223136,144,2107964,https://www.tokopedia.com/luxolite-sg/fossil-jam-tangan-pria-fossil-fs4991
14738,Barang datang dengan selamat wal&#39;afiat gan,5,fashion,Fossil - Jam Tangan Pria Fossil FS4991,191223136,144,2107964,https://www.tokopedia.com/luxolite-sg/fossil-jam-tangan-pria-fossil-fs4991
14739,Bagus... Sering sering aja diskon,4,fashion,Fossil - Jam Tangan Pria Fossil FS4991,191223136,144,2107964,https://www.tokopedia.com/luxolite-sg/fossil-jam-tangan-pria-fossil-fs4991
14740,Barang bagus..ori...fast respon...,5,fashion,Fossil - Jam Tangan Pria Fossil FS4991,191223136,144,2107964,https://www.tokopedia.com/luxolite-sg/fossil-jam-tangan-pria-fossil-fs4991
14741,Mantaappsss. Cepat pengiriman barang nya,4,fashion,Fossil - Jam Tangan Pria Fossil FS4991,191223136,144,2107964,https://www.tokopedia.com/luxolite-sg/fossil-jam-tangan-pria-fossil-fs4991
14742,"Produk sesuai deskripsi, pengiriman cepat, barang ORI!",5,fashion,Fossil - Jam Tangan Pria Fossil FS4991,191223136,144,2107964,https://www.tokopedia.com/luxolite-sg/fossil-jam-tangan-pria-fossil-fs4991
14743,Mantabbb.. barang mendarat dengat selamat dan oke abisss.. nuhun gan..,5,fashion,Fossil - Jam Tangan Pria Fossil FS4991,191223136,144,2107964,https://www.tokopedia.com/luxolite-sg/fossil-jam-tangan-pria-fossil-fs4991
14744,"Barang sip &amp; mantap.
Respon cepat.
Terima kasih.",5,fashion,Fossil - Jam Tangan Pria Fossil FS4991,191223136,144,2107964,https://www.tokopedia.com/luxolite-sg/fossil-jam-tangan-pria-fossil-fs4991
14745,"Barang udah terima Selasa malam, order Minggu sore.
Barang kelihatan Ori. Tali jam kelihatan asli kulit. Mdhan awet. Mksh",4,fashion,Fossil - Jam Tangan Pria Fossil FS4991,191223136,144,2107964,https://www.tokopedia.com/luxolite-sg/fossil-jam-tangan-pria-fossil-fs4991
14746,"barang sudah diterima , terima kasih bos",5,fashion,Fossil - Jam Tangan Pria Fossil FS4991,191223136,144,2107964,https://www.tokopedia.com/luxolite-sg/fossil-jam-tangan-pria-fossil-fs4991
14747,Baguuuusss...........,5,fashion,Fossil - Jam Tangan Pria Fossil FS4991,191223136,144,2107964,https://www.tokopedia.com/luxolite-sg/fossil-jam-tangan-pria-fossil-fs4991
14748,"Sangat bagus, barangnya, apalagi ada flash sale. Thankyou",5,fashion,Fossil - Jam Tangan Pria Fossil FS4991,191223136,144,2107964,https://www.tokopedia.com/luxolite-sg/fossil-jam-tangan-pria-fossil-fs4991
14749,Suka bangeett sama jam tangan nya,5,fashion,Fossil - Jam Tangan Pria Fossil FS4991,191223136,144,2107964,https://www.tokopedia.com/luxolite-sg/fossil-jam-tangan-pria-fossil-fs4991
14750,fast respon barang tidak mengecewakan next order lagi disini hehehe,5,fashion,Fossil - Jam Tangan Pria Fossil FS4991,191223136,144,2107964,https://www.tokopedia.com/luxolite-sg/fossil-jam-tangan-pria-fossil-fs4991
14751,Terima kasih Barang di terima dengan baik :),5,fashion,Fossil - Jam Tangan Pria Fossil FS4991,191223136,144,2107964,https://www.tokopedia.com/luxolite-sg/fossil-jam-tangan-pria-fossil-fs4991
14752,"kerenn beudz
sesuai gambar
mntp lah",5,fashion,Fossil - Jam Tangan Pria Fossil FS4991,191223136,144,2107964,https://www.tokopedia.com/luxolite-sg/fossil-jam-tangan-pria-fossil-fs4991
14753,"Ok, sesuai yang ditawarkan",5,fashion,Fossil - Jam Tangan Pria Fossil FS4991,191223136,144,2107964,https://www.tokopedia.com/luxolite-sg/fossil-jam-tangan-pria-fossil-fs4991
14754,"Produk bagus, pengiriman cepat, cuma saran kalau jam cowok baiknya dikasih kotak berwarna gelap/netral, soalnya saya dapet kotak warna shocking pink padahal buat kado :&#34;)",5,fashion,Fossil - Jam Tangan Pria Fossil FS4991,191223136,144,2107964,https://www.tokopedia.com/luxolite-sg/fossil-jam-tangan-pria-fossil-fs4991
14755,Produk sesuai dengan yang diharapkan dan berfungsi dengan saat baik. Akan tetapi merk yang saya beli tidak ada ada detailnya di buku panduan yang saya dapat.,4,fashion,Fossil - Jam Tangan Pria Fossil FS4991,191223136,144,2107964,https://www.tokopedia.com/luxolite-sg/fossil-jam-tangan-pria-fossil-fs4991
14756,Thanks gan. So far puas dengan produknya.,5,fashion,Fossil - Jam Tangan Pria Fossil FS4991,191223136,144,2107964,https://www.tokopedia.com/luxolite-sg/fossil-jam-tangan-pria-fossil-fs4991
14757,Biarkan bintang yg berbicara,5,fashion,Fossil - Jam Tangan Pria Fossil FS4991,191223136,144,2107964,https://www.tokopedia.com/luxolite-sg/fossil-jam-tangan-pria-fossil-fs4991
14758,"Kualitas bagus, packing rapi, pelayanan cepat",5,fashion,Fossil - Jam Tangan Pria Fossil FS4991,191223136,144,2107964,https://www.tokopedia.com/luxolite-sg/fossil-jam-tangan-pria-fossil-fs4991
14759,"Pengiriman lambat...slow respon
Kurang puas..barang china..
Kartu garansi kurang meyakinkan..",2,fashion,Fossil - Jam Tangan Pria Fossil FS4991,191223136,144,2107964,https://www.tokopedia.com/luxolite-sg/fossil-jam-tangan-pria-fossil-fs4991
14760,"fast respone tp pengiriman nya agak lambat,barang bagus dan semoga original ya karna kita ga bs mengecek ini asli apa gak..dan buku garansi gabung dengan buku manual nya dan bahasa nya entah bahasa apa gak bisa di mengerti..kalau original pasti bakalan jadi langganan karna harga nya benar2 bersaing sama yg lain..tq",4,fashion,Fossil - Jam Tangan Pria Fossil FS4991,191223136,144,2107964,https://www.tokopedia.com/luxolite-sg/fossil-jam-tangan-pria-fossil-fs4991
14761,"Produk ori. Habis scan barcode juga. Fast respond, dan admin nya sgt membantu.",5,fashion,Fossil - Jam Tangan Pria Fossil FS4991,191223136,144,2107964,https://www.tokopedia.com/luxolite-sg/fossil-jam-tangan-pria-fossil-fs4991
14762,Puas dan happy banget... aseli sesuai sama yang saya mau... pokoknya recommend banget dan ga pikir 2 kali untuk order lagi,5,fashion,Fossil - Jam Tangan Pria Fossil FS4991,191223136,144,2107964,https://www.tokopedia.com/luxolite-sg/fossil-jam-tangan-pria-fossil-fs4991
14763,"barang sesuai, harga murah, pengiriman cepat, thanks",4,fashion,Fossil - Jam Tangan Pria Fossil FS4991,191223136,144,2107964,https://www.tokopedia.com/luxolite-sg/fossil-jam-tangan-pria-fossil-fs4991
14764,"Lihat di website resmi Fossil seri FS4991 ini dibanderol senilai $145. So, this is best value for money. I'm so excited with this gorgeous product. Thanks Luxolite",5,fashion,Fossil - Jam Tangan Pria Fossil FS4991,191223136,144,2107964,https://www.tokopedia.com/luxolite-sg/fossil-jam-tangan-pria-fossil-fs4991
14765,"Recommended. Harga murah, kualitas joss. Jam udah di tangan ane dengan selamat.",5,fashion,Fossil - Jam Tangan Pria Fossil FS4991,191223136,144,2107964,https://www.tokopedia.com/luxolite-sg/fossil-jam-tangan-pria-fossil-fs4991
14766,"Mantab Bro.
Ampe sekarang blum setting chrono.nya, bisa bri tahu settingannya bro ? Tks.",5,fashion,Fossil - Jam Tangan Pria Fossil FS4991,191223136,144,2107964,https://www.tokopedia.com/luxolite-sg/fossil-jam-tangan-pria-fossil-fs4991
14767,"Respon cepat, dan barangnya bagusss",5,fashion,Fossil - Jam Tangan Pria Fossil FS4991,191223136,144,2107964,https://www.tokopedia.com/luxolite-sg/fossil-jam-tangan-pria-fossil-fs4991
14768,"produk ori lengkap dgn box, tag dan warranty card. packing rapi",5,fashion,Fossil - Jam Tangan Pria Fossil FS4991,191223136,144,2107964,https://www.tokopedia.com/luxolite-sg/fossil-jam-tangan-pria-fossil-fs4991
14769,Produk sesuai deskripsi,5,fashion,Jam Tangan Wanita Fossil Jacqueliine Three-Hand Date Blue ES4094,226021640,144,2107964,https://www.tokopedia.com/luxolite-sg/jam-tangan-wanita-fossil-jacqueliine-three-hand-date-blue-es4094
14770,"Produk sesuai deskripsi,,, sukaaaa 😄",5,fashion,Jam Tangan Wanita Fossil Jacqueliine Three-Hand Date Blue ES4094,226021640,144,2107964,https://www.tokopedia.com/luxolite-sg/jam-tangan-wanita-fossil-jacqueliine-three-hand-date-blue-es4094
14771,Nice quality as described!!,5,fashion,Jam Tangan Wanita Fossil Jacqueliine Three-Hand Date Blue ES4094,226021640,144,2107964,https://www.tokopedia.com/luxolite-sg/jam-tangan-wanita-fossil-jacqueliine-three-hand-date-blue-es4094
14772,"Pengiriman cepat, barang sesuai dan orisinil. Thanks",5,fashion,Jam Tangan Wanita Fossil Jacqueliine Three-Hand Date Blue ES4094,226021640,144,2107964,https://www.tokopedia.com/luxolite-sg/jam-tangan-wanita-fossil-jacqueliine-three-hand-date-blue-es4094
14773,Barang sangat Baik dan sesuai deskripsi,5,fashion,Jam Tangan Wanita Fossil Jacqueliine Three-Hand Date Blue ES4094,226021640,144,2107964,https://www.tokopedia.com/luxolite-sg/jam-tangan-wanita-fossil-jacqueliine-three-hand-date-blue-es4094
14774,Pesan kemarin hari ini sampai.. Seller mantap.. Tks bantuannya,5,fashion,Jam Tangan Wanita Fossil Jacqueliine Three-Hand Date Blue ES4094,226021640,144,2107964,https://www.tokopedia.com/luxolite-sg/jam-tangan-wanita-fossil-jacqueliine-three-hand-date-blue-es4094
14775,Memuaskan. Thank you 🙏🏻,5,fashion,Jam Tangan Wanita Fossil Jacqueliine Three-Hand Date Blue ES4094,226021640,144,2107964,https://www.tokopedia.com/luxolite-sg/jam-tangan-wanita-fossil-jacqueliine-three-hand-date-blue-es4094
14776,"👍👍👍....
...
...
...
...
...
...",5,fashion,Jam Tangan Wanita Fossil Jacqueliine Three-Hand Date Blue ES4094,226021640,144,2107964,https://www.tokopedia.com/luxolite-sg/jam-tangan-wanita-fossil-jacqueliine-three-hand-date-blue-es4094
14777,"Barang yg diterima bagus sesuai pesanan. Tapi saat pembelian saya nambahin biaya untuk asuransi tp di jne.nya trnyata biaya asuransi dicoret..

Dan ini mmg tidak ada garansi tokonya ya?",3,fashion,Jam Tangan Wanita Fossil Jacqueliine Three-Hand Date Blue ES4094,226021640,144,2107964,https://www.tokopedia.com/luxolite-sg/jam-tangan-wanita-fossil-jacqueliine-three-hand-date-blue-es4094
14778,"Pesanan ke 2, tetap memuaskan.. Seller responsif, pengiriman cepat, packing aman.. Mantapp",5,fashion,Jam Tangan Wanita Fossil Jacqueliine Three-Hand Date Blue ES4094,226021640,144,2107964,https://www.tokopedia.com/luxolite-sg/jam-tangan-wanita-fossil-jacqueliine-three-hand-date-blue-es4094
14779,"Bagusssss,packing rapi&amp;kirimnya cepet",5,fashion,Jam Tangan Wanita Fossil Jacqueliine Three-Hand Date Blue ES4094,226021640,144,2107964,https://www.tokopedia.com/luxolite-sg/jam-tangan-wanita-fossil-jacqueliine-three-hand-date-blue-es4094
14780,"Keren, diatas ekspetasi.",5,fashion,Jam Tangan Wanita Fossil Jacqueliine Three-Hand Date Blue ES4094,226021640,144,2107964,https://www.tokopedia.com/luxolite-sg/jam-tangan-wanita-fossil-jacqueliine-three-hand-date-blue-es4094
14781,as describes . thanks ..,5,fashion,Jam Tangan Wanita Fossil Jacqueliine Three-Hand Date Blue ES4094,226021640,144,2107964,https://www.tokopedia.com/luxolite-sg/jam-tangan-wanita-fossil-jacqueliine-three-hand-date-blue-es4094
14782,"pengiriman cepat, respon cepat, dan barang memuaskan!",5,fashion,Jam Tangan Wanita Fossil Jacqueliine Three-Hand Date Blue ES4094,226021640,144,2107964,https://www.tokopedia.com/luxolite-sg/jam-tangan-wanita-fossil-jacqueliine-three-hand-date-blue-es4094
14783,"barangnya original, mantab!!",5,fashion,Jam Tangan Wanita Fossil Jacqueliine Three-Hand Date Blue ES4094,226021640,144,2107964,https://www.tokopedia.com/luxolite-sg/jam-tangan-wanita-fossil-jacqueliine-three-hand-date-blue-es4094
14784,"Baguss, tadinya sempet bingung cara ngatur jarum jamnya tp ternyata ada di buku petunjuk. Hanya packing luar kurang rapat",5,fashion,Jam Tangan Wanita Fossil Jacqueliine Three-Hand Date Blue ES4094,226021640,144,2107964,https://www.tokopedia.com/luxolite-sg/jam-tangan-wanita-fossil-jacqueliine-three-hand-date-blue-es4094
14785,Biarlah Bintang yg Bicara ya...TQ.,5,fashion,Jam Tangan Wanita Fossil Jacqueliine Three-Hand Date Blue ES4094,226021640,144,2107964,https://www.tokopedia.com/luxolite-sg/jam-tangan-wanita-fossil-jacqueliine-three-hand-date-blue-es4094
14786,Puas sama harga dan kualitas,5,fashion,Jam Tangan Wanita Fossil Jacqueliine Three-Hand Date Blue ES4094,226021640,144,2107964,https://www.tokopedia.com/luxolite-sg/jam-tangan-wanita-fossil-jacqueliine-three-hand-date-blue-es4094
14787,Manstabh biarkan bintang bicara,5,fashion,Jam Tangan Wanita Fossil Jacqueliine Three-Hand Date Blue ES4094,226021640,144,2107964,https://www.tokopedia.com/luxolite-sg/jam-tangan-wanita-fossil-jacqueliine-three-hand-date-blue-es4094
14788,"Packing dan Kualitas produk sangat oke.. Next time pengin order dsini 
lagi",5,fashion,Jam Tangan Wanita Fossil Jacqueliine Three-Hand Date Blue ES4094,226021640,144,2107964,https://www.tokopedia.com/luxolite-sg/jam-tangan-wanita-fossil-jacqueliine-three-hand-date-blue-es4094
14789,"Mantap
Semoga awet Dan bisa beli lagi.",5,fashion,Jam Tangan Wanita Fossil Jacqueliine Three-Hand Date Blue ES4094,226021640,144,2107964,https://www.tokopedia.com/luxolite-sg/jam-tangan-wanita-fossil-jacqueliine-three-hand-date-blue-es4094
14790,Mantab anjg!!! Keren bet lahh!,5,fashion,Jam Tangan Wanita Fossil Jacqueliine Three-Hand Date Blue ES4094,226021640,144,2107964,https://www.tokopedia.com/luxolite-sg/jam-tangan-wanita-fossil-jacqueliine-three-hand-date-blue-es4094
14791,"Bagus jamnya, terima kasih. Btw ini ada garansinya?",5,fashion,Jam Tangan Wanita Fossil Jacqueliine Three-Hand Date Blue ES4094,226021640,144,2107964,https://www.tokopedia.com/luxolite-sg/jam-tangan-wanita-fossil-jacqueliine-three-hand-date-blue-es4094
14792,Thank u ....sudah terima. Semoga ori ya..,5,fashion,Jam Tangan Wanita Fossil Jacqueliine Three-Hand Date Blue ES4094,226021640,144,2107964,https://www.tokopedia.com/luxolite-sg/jam-tangan-wanita-fossil-jacqueliine-three-hand-date-blue-es4094
14793,Super fast process from seller great product 👍🏻👍🏻,5,fashion,Jam Tangan Wanita Fossil Jacqueliine Three-Hand Date Blue ES4094,226021640,144,2107964,https://www.tokopedia.com/luxolite-sg/jam-tangan-wanita-fossil-jacqueliine-three-hand-date-blue-es4094
14794,Barangnya sesuai gambar.,5,fashion,Jam Tangan Wanita Fossil Jacqueliine Three-Hand Date Blue ES4094,226021640,144,2107964,https://www.tokopedia.com/luxolite-sg/jam-tangan-wanita-fossil-jacqueliine-three-hand-date-blue-es4094
14795,"Thank you responnya cepet banget. Dan baca ada review yg blg ini ga ORI. Ga ngerti sih ga orinya dimana hehe, karena ini aku udah liat kok original di jamin dapet garansi juga. Lagian Tokopedia ga mungkin jadiin authorized kalo barangnya engga original punya. :)",5,fashion,Jam Tangan Wanita Fossil Jacqueliine Three-Hand Date Blue ES4094,226021640,144,2107964,https://www.tokopedia.com/luxolite-sg/jam-tangan-wanita-fossil-jacqueliine-three-hand-date-blue-es4094
14796,Bagus cepqt sampai packing aman,5,fashion,Jam Tangan Wanita Fossil Jacqueliine Three-Hand Date Blue ES4094,226021640,144,2107964,https://www.tokopedia.com/luxolite-sg/jam-tangan-wanita-fossil-jacqueliine-three-hand-date-blue-es4094
14797,Sesuai gambar. Disc real. Emang jd murah. Ditunggu dics lbh murah lg. Supaya bisa repeat order,5,fashion,Jam Tangan Wanita Fossil Jacqueliine Three-Hand Date Blue ES4094,226021640,144,2107964,https://www.tokopedia.com/luxolite-sg/jam-tangan-wanita-fossil-jacqueliine-three-hand-date-blue-es4094
14798,Sesuai pesanan. Bagus dan pengiriman nya cepat 💕,5,fashion,Jam Tangan Wanita Fossil Jacqueliine Three-Hand Date Blue ES4094,226021640,144,2107964,https://www.tokopedia.com/luxolite-sg/jam-tangan-wanita-fossil-jacqueliine-three-hand-date-blue-es4094
14799,"Barang bagus scr design dan warna tp kenapa date nya kurang otomatis y? Pertama kali pakai sy harus manual kan date sampai 3hr trus jalan lg normal, hari ini sama lagi date nya gak jalan otomatis? Ini benar asli kan? Apa cara kerja nya mmg spt itu or bgmn? Lalu warna biru nya sdh mulai kelihatan pudar disisi bawah baru sy pakai 2 minggu kok cepat skl. Saya beli jam tgn 600rb baru pudar 2th stlh pemakaian.. tolong bs dijelaskan biar bintang nnt bs kembali berbicara utk anda. Bisa claim garansi ke toko anda? Krn harga jam ini mahal shrsnya sesuai dgn  kualitas. Thank",2,fashion,Jam Tangan Wanita Fossil Jacqueliine Three-Hand Date Blue ES4094,226021640,144,2107964,https://www.tokopedia.com/luxolite-sg/jam-tangan-wanita-fossil-jacqueliine-three-hand-date-blue-es4094
14800,Barang sesuai deskripsi dan pengiriman cepat! Recomended seller! sukses terus lapakny gan,5,fashion,Jam Tangan Wanita Fossil Jacqueliine Three-Hand Date Blue ES4094,226021640,144,2107964,https://www.tokopedia.com/luxolite-sg/jam-tangan-wanita-fossil-jacqueliine-three-hand-date-blue-es4094
14801,"Packing bagus jam aman terlindungi dengan full wrap pada unitnya, dan yang jelas sudah dipastikan barang original.. Namun kenapa tidak diasuransikan? Padahal saya membayar untuk biaya asuransinya..",5,fashion,Jam Tangan Wanita Fossil Jacqueliine Three-Hand Date Blue ES4094,226021640,144,2107964,https://www.tokopedia.com/luxolite-sg/jam-tangan-wanita-fossil-jacqueliine-three-hand-date-blue-es4094
14802,Packing rapi. Fast respon. Barang sesuai deakripsi,5,fashion,Jam Tangan Wanita Fossil Jacqueliine Three-Hand Date Blue ES4094,226021640,144,2107964,https://www.tokopedia.com/luxolite-sg/jam-tangan-wanita-fossil-jacqueliine-three-hand-date-blue-es4094
14803,"Produk sudah diterima dalam keadaan baik, barang asli original, pengiriman cepat dan packing kuat, terima kasih",5,fashion,Jam Tangan Wanita Fossil Jacqueliine Three-Hand Date Blue ES4094,226021640,144,2107964,https://www.tokopedia.com/luxolite-sg/jam-tangan-wanita-fossil-jacqueliine-three-hand-date-blue-es4094
14804,Barang sampai dengan selamat. Sesuai deskripsi. Pengiriman cepat,5,fashion,Jam Tangan Wanita Fossil Jacqueliine Three-Hand Date Blue ES4094,226021640,144,2107964,https://www.tokopedia.com/luxolite-sg/jam-tangan-wanita-fossil-jacqueliine-three-hand-date-blue-es4094
14805,Pelayanan bagus respon cepat mudah mudahan awet barangnya semoga original juga karena sy kurang tahu ciri ciri barangnya original,4,fashion,Jam Tangan Wanita Fossil Jacqueliine Three-Hand Date Blue ES4094,226021640,144,2107964,https://www.tokopedia.com/luxolite-sg/jam-tangan-wanita-fossil-jacqueliine-three-hand-date-blue-es4094
14806,Udah diterima.. sukaaa,5,fashion,Jam Tangan Wanita Fossil Jacqueliine Three-Hand Date Blue ES4094,226021640,144,2107964,https://www.tokopedia.com/luxolite-sg/jam-tangan-wanita-fossil-jacqueliine-three-hand-date-blue-es4094
14807,"produk dan packaging baik, pengiriman cepat. Tks",5,fashion,Jam Tangan Wanita Fossil Jacqueliine Three-Hand Date Blue ES4094,226021640,144,2107964,https://www.tokopedia.com/luxolite-sg/jam-tangan-wanita-fossil-jacqueliine-three-hand-date-blue-es4094
14808,Barang sesuai deskripsi. Fast respons seller!,5,fashion,Jam Tangan Wanita Fossil Jacqueliine Three-Hand Date Blue ES4094,226021640,144,2107964,https://www.tokopedia.com/luxolite-sg/jam-tangan-wanita-fossil-jacqueliine-three-hand-date-blue-es4094
14809,Tadi saya langsung ke Urban Icon store di Senayan City untuk cek originalitas dan minta potongin rantai. Hasilnya jamnya Original dan dipotonginnya gratis. Mantap,5,fashion,Jam Tangan Wanita Fossil Jacqueliine Three-Hand Date Blue ES4094,226021640,144,2107964,https://www.tokopedia.com/luxolite-sg/jam-tangan-wanita-fossil-jacqueliine-three-hand-date-blue-es4094
14810,Barang yg diterima sesuai pesanan,5,fashion,Jam Tangan Wanita Fossil Jacqueliine Three-Hand Date Blue ES4094,226021640,144,2107964,https://www.tokopedia.com/luxolite-sg/jam-tangan-wanita-fossil-jacqueliine-three-hand-date-blue-es4094
14811,"Thanks gan, barang bagus dan pengiriman cepat. Mantap",5,fashion,Jam Tangan Wanita Fossil Jacqueliine Three-Hand Date Blue ES4094,226021640,144,2107964,https://www.tokopedia.com/luxolite-sg/jam-tangan-wanita-fossil-jacqueliine-three-hand-date-blue-es4094
14812,"Promo dari luxolite keren abis, di tunggu promo berikutnya",5,fashion,Jam Tangan Wanita Fossil Jacqueliine Three-Hand Date Blue ES4094,226021640,144,2107964,https://www.tokopedia.com/luxolite-sg/jam-tangan-wanita-fossil-jacqueliine-three-hand-date-blue-es4094
14813,"Terimakasih banyak, barang sudah sampai proses cepat",5,fashion,Jam Tangan Wanita Fossil Jacqueliine Three-Hand Date Blue ES4094,226021640,144,2107964,https://www.tokopedia.com/luxolite-sg/jam-tangan-wanita-fossil-jacqueliine-three-hand-date-blue-es4094
14814,Sesuai pesanan terima kasih,5,fashion,Jam Tangan Wanita Fossil Jacqueliine Three-Hand Date Blue ES4094,226021640,144,2107964,https://www.tokopedia.com/luxolite-sg/jam-tangan-wanita-fossil-jacqueliine-three-hand-date-blue-es4094
14815,Thanks.. Jamnya uda sampai dan sesuai keterangan barannya ori,5,fashion,Jam Tangan Wanita Fossil Jacqueliine Three-Hand Date Blue ES4094,226021640,144,2107964,https://www.tokopedia.com/luxolite-sg/jam-tangan-wanita-fossil-jacqueliine-three-hand-date-blue-es4094
14816,"Produk terjamin, pelayanan baik 👍👍",5,fashion,Jam Tangan Wanita Fossil Jacqueliine Three-Hand Date Blue ES4094,226021640,144,2107964,https://www.tokopedia.com/luxolite-sg/jam-tangan-wanita-fossil-jacqueliine-three-hand-date-blue-es4094
14817,Terima kasih.. insyaallah ori tengkyu.. sering2 diskon yaa,5,fashion,Jam Tangan Wanita Fossil Jacqueliine Three-Hand Date Blue ES4094,226021640,144,2107964,https://www.tokopedia.com/luxolite-sg/jam-tangan-wanita-fossil-jacqueliine-three-hand-date-blue-es4094
14818,Produk sesuai.. paket rapi dan remommended..,5,fashion,Jam Tangan Wanita Fossil Jacqueliine Three-Hand Date Blue ES4094,226021640,144,2107964,https://www.tokopedia.com/luxolite-sg/jam-tangan-wanita-fossil-jacqueliine-three-hand-date-blue-es4094
14819,"Bagus, packing baik, cepat sampai. Tks",5,fashion,Jam Tangan Wanita Fossil Jacqueliine Three-Hand Date Blue ES4094,226021640,144,2107964,https://www.tokopedia.com/luxolite-sg/jam-tangan-wanita-fossil-jacqueliine-three-hand-date-blue-es4094
14820,"Produk mantab,, respon seller baik,, pengiriman cepat,, terima kasih",5,fashion,Fossil - Jam Tangan Wanita Fossil ES3546,191223275,93,2107964,https://www.tokopedia.com/luxolite-sg/fossil-jam-tangan-wanita-fossil-es3546
14821,"Produk OK bgt, dpt case asli, kartu garansi dan msh terbungkus rapi.",5,fashion,Fossil - Jam Tangan Wanita Fossil ES3546,191223275,93,2107964,https://www.tokopedia.com/luxolite-sg/fossil-jam-tangan-wanita-fossil-es3546
14822,Barang sesuai. Packing rapi,5,fashion,Fossil - Jam Tangan Wanita Fossil ES3546,191223275,93,2107964,https://www.tokopedia.com/luxolite-sg/fossil-jam-tangan-wanita-fossil-es3546
14823,Kondisi baik &amp; dibungkus rapih &amp; aman,5,fashion,Fossil - Jam Tangan Wanita Fossil ES3546,191223275,93,2107964,https://www.tokopedia.com/luxolite-sg/fossil-jam-tangan-wanita-fossil-es3546
14824,"Barang ok sesuai gambar, packing rapi.",5,fashion,Fossil - Jam Tangan Wanita Fossil ES3546,191223275,93,2107964,https://www.tokopedia.com/luxolite-sg/fossil-jam-tangan-wanita-fossil-es3546
14825,mantab gan buat kado cewe ane murmer,5,fashion,Fossil - Jam Tangan Wanita Fossil ES3546,191223275,93,2107964,https://www.tokopedia.com/luxolite-sg/fossil-jam-tangan-wanita-fossil-es3546
14826,Sip pokokkkkeeee  matur nuwun sanget,5,fashion,Fossil - Jam Tangan Wanita Fossil ES3546,191223275,93,2107964,https://www.tokopedia.com/luxolite-sg/fossil-jam-tangan-wanita-fossil-es3546
14827,Produk cantik.. Harga &amp; Diskon lumayan..,5,fashion,Fossil - Jam Tangan Wanita Fossil ES3546,191223275,93,2107964,https://www.tokopedia.com/luxolite-sg/fossil-jam-tangan-wanita-fossil-es3546
14828,Sesuai dengan gambar. Pengiriman cepat menggunakan instan,5,fashion,Fossil - Jam Tangan Wanita Fossil ES3546,191223275,93,2107964,https://www.tokopedia.com/luxolite-sg/fossil-jam-tangan-wanita-fossil-es3546
14829,Pengiriman lama dan respon penjual lama bahkan ngga direspon sama sekali,3,fashion,Fossil - Jam Tangan Wanita Fossil ES3546,191223275,93,2107964,https://www.tokopedia.com/luxolite-sg/fossil-jam-tangan-wanita-fossil-es3546
14830,"Packing rapi, tag &amp; buku lengkap, ada stempel garansinya",5,fashion,Fossil - Jam Tangan Wanita Fossil ES3546,191223275,93,2107964,https://www.tokopedia.com/luxolite-sg/fossil-jam-tangan-wanita-fossil-es3546
14831,"Barang bagus, pengiriman cepat, packing juga mantap",5,fashion,Fossil - Jam Tangan Wanita Fossil ES3546,191223275,93,2107964,https://www.tokopedia.com/luxolite-sg/fossil-jam-tangan-wanita-fossil-es3546
14832,Jam nya sudah sampai dengan baik. Packing juga baik,4,fashion,Fossil - Jam Tangan Wanita Fossil ES3546,191223275,93,2107964,https://www.tokopedia.com/luxolite-sg/fossil-jam-tangan-wanita-fossil-es3546
14833,trims....................................,5,fashion,Fossil - Jam Tangan Wanita Fossil ES3546,191223275,93,2107964,https://www.tokopedia.com/luxolite-sg/fossil-jam-tangan-wanita-fossil-es3546
14834,"Label jam tangan terlihat seperti tidak asli, ini produk original atau kw ya? Mohon konfirmasinya",3,fashion,Fossil - Jam Tangan Wanita Fossil ES3546,191223275,93,2107964,https://www.tokopedia.com/luxolite-sg/fossil-jam-tangan-wanita-fossil-es3546
14835,"Jam tangannya cantik, original, packing aman, lengkap dengan case, tag harga dan buku garansi yg sudah di cap.
Dapat harga flash sale lagi. Tq..
Hanya dr jne tidak seperti biasa, jne yes seller kirim sabtu, senin blm dtg. Tp penantian sudah terbayar saat lihat jamnya :)",5,fashion,Fossil - Jam Tangan Wanita Fossil ES3546,191223275,93,2107964,https://www.tokopedia.com/luxolite-sg/fossil-jam-tangan-wanita-fossil-es3546
14836,Jam sudah sampai dan berfungsi dengan benar! Ada kartu garansinya juga! Cukup baik,5,fashion,Fossil - Jam Tangan Wanita Fossil ES3546,191223275,93,2107964,https://www.tokopedia.com/luxolite-sg/fossil-jam-tangan-wanita-fossil-es3546
14837,"Barang sesuai, pengiriman cepat. Thx",5,fashion,Fossil - Jam Tangan Wanita Fossil ES3546,191223275,93,2107964,https://www.tokopedia.com/luxolite-sg/fossil-jam-tangan-wanita-fossil-es3546
14838,"barang asli, tp jam nya suka error tanggal berubah2 sendiri trs dan angka jam nya jg berubah2 trs",3,fashion,Fossil - Jam Tangan Wanita Fossil ES3546,191223275,93,2107964,https://www.tokopedia.com/luxolite-sg/fossil-jam-tangan-wanita-fossil-es3546
